"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.1574674821745,0.48,0.049,0,"Cancer cell","CTNND1"
0,1.15595868919263,0.47,0.059,0,"Cancer cell","SDC4"
0,1.15292706455571,0.504,0.085,0,"Cancer cell","PHACTR4"
0,1.15290011428737,0.477,0.091,0,"Cancer cell","SLC2A1"
0,1.15224056422463,0.602,0.186,0,"Cancer cell","CD46"
0,1.15159915966024,0.382,0.018,0,"Cancer cell","MPZL2"
0,1.14861685458187,0.448,0.032,0,"Cancer cell","KLF5"
0,1.14485118795563,0.409,0.02,0,"Cancer cell","CXADR"
0,1.13820923250372,0.422,0.061,0,"Cancer cell","QSOX1"
0,1.13699310170508,0.512,0.061,0,"Cancer cell","CTNNA1"
0,1.13065296512407,0.411,0.032,0,"Cancer cell","TRIP10"
0,1.12851821453685,0.579,0.181,0,"Cancer cell","ATF3"
0,1.1168894839173,0.39,0.02,0,"Cancer cell","TMPRSS4"
0,1.11641507587563,0.776,0.418,0,"Cancer cell","NEAT1"
0,1.11155475632387,0.364,0.026,0,"Cancer cell","MACC1"
0,1.11096046033087,0.398,0.014,0,"Cancer cell","DDR1"
0,1.10471536723494,0.433,0.053,0,"Cancer cell","GSN"
0,1.09884875688214,0.447,0.076,0,"Cancer cell","OAS1"
0,1.09403465409064,0.336,0.014,0,"Cancer cell","MDK"
0,1.09377937631966,0.451,0.076,0,"Cancer cell","TMEM30A"
0,1.09271117190715,0.323,0.015,0,"Cancer cell","SEPP1"
0,1.0821659289709,0.356,0.041,0,"Cancer cell","LYPD3"
0,1.07124044789625,0.92,0.778,0,"Cancer cell","ACTG1"
0,1.06914503505681,0.65,0.244,0,"Cancer cell","MYL12A"
0,1.06865558505834,0.487,0.072,0,"Cancer cell","SMS"
0,1.06863072192977,0.378,0.019,0,"Cancer cell","SCNN1A"
0,1.06153850791395,0.473,0.064,0,"Cancer cell","PDLIM5"
0,1.06026622296773,0.311,0.045,0,"Cancer cell","HOPX"
0,1.05239844064626,0.308,0.033,0,"Cancer cell","HIST1H1C"
0,1.04708575149949,0.366,0.019,0,"Cancer cell","EHF"
0,1.04546473695331,0.434,0.059,0,"Cancer cell","GRN"
0,1.03891589692691,0.476,0.149,0,"Cancer cell","SERPINB1"
0,1.03821629266252,0.533,0.117,0,"Cancer cell","ANXA11"
0,1.03471920944788,0.364,0.027,0,"Cancer cell","PRRG4"
0,1.03231940837653,0.446,0.059,0,"Cancer cell","PLIN3"
