"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
2.09392247074329e-51,1.17671916456301,0.755,0.278,4.86439129178373e-47,"Progenitor T cell","DUT"
1.20844830676307e-50,0.913555542284722,0.861,0.372,2.80734626144129e-46,"Progenitor T cell","HMGB1P5"
5.55144134822393e-50,1.03754126763808,0.391,0.028,1.2896553396059e-45,"Progenitor T cell","RAD51AP1"
1.13011917900985e-49,1.10213862927365,0.444,0.051,2.62537986475778e-45,"Progenitor T cell","HIST1H2BH"
1.54755476934791e-49,0.93427295956979,0.354,0.016,3.59512448467213e-45,"Progenitor T cell","CCNA2"
3.18989307591061e-49,0.733275083637687,0.993,0.662,7.41044060464794e-45,"Progenitor T cell","NUCKS1"
5.23288038947002e-49,1.41009023098962,0.772,0.338,1.21565044327778e-44,"Progenitor T cell","HIST1H1D"
1.00643451891826e-48,1.14102789809619,0.5,0.079,2.33804803089902e-44,"Progenitor T cell","CENPE"
3.05643717637917e-48,1.00425940021378,0.609,0.135,7.10040920444646e-44,"Progenitor T cell","SMC2"
3.16481325306134e-48,1.00807588850051,0.457,0.06,7.35217766818681e-44,"Progenitor T cell","TACC3"
1.40598967132191e-47,0.92836505464105,0.387,0.031,3.26625460544793e-43,"Progenitor T cell","CKAP2L"
1.35751247151766e-46,0.941653723759831,0.53,0.096,3.15363722258268e-42,"Progenitor T cell","SPDL1"
1.70885261897968e-45,1.05644948838473,0.341,0.019,3.96983551915169e-41,"Progenitor T cell","HIST1H3B"
3.48907634382077e-45,0.90929136170291,0.434,0.055,8.10547325433003e-41,"Progenitor T cell","NDC80"
1.13920596051088e-44,0.958987649112499,0.616,0.155,2.64648936686283e-40,"Progenitor T cell","ATAD2"
1.68066351392218e-44,0.895226660500146,0.828,0.351,3.90434940919262e-40,"Progenitor T cell","ANP32E"
2.80296666965198e-44,0.87245817822627,0.341,0.021,6.51157187026851e-40,"Progenitor T cell","NCAPG"
4.20139375177223e-44,0.903028891970337,0.377,0.036,9.76025782474207e-40,"Progenitor T cell","KIF11"
4.52025886925678e-44,0.81722478878172,0.361,0.028,1.05010133791704e-39,"Progenitor T cell","TK1"
7.27892725489279e-44,0.921025488431183,0.579,0.138,1.69096759058414e-39,"Progenitor T cell","EZH2"
1.38567322728188e-43,1.00083053686291,0.407,0.049,3.21905747429853e-39,"Progenitor T cell","AURKA"
1.4725840101536e-43,1.0035438284276,0.517,0.102,3.42095991398782e-39,"Progenitor T cell","CLSPN"
1.85624202019112e-43,0.895203669988054,0.301,0.01,4.312235837106e-39,"Progenitor T cell","PBK"
1.48377113365215e-42,1.05691029222236,0.666,0.226,3.4469487205873e-38,"Progenitor T cell","TUBB4B"
7.88613827189428e-42,0.870381733061523,0.434,0.064,1.83202878194376e-37,"Progenitor T cell","SGO2"
